Deck URL,Deck Title,Card Quantity,Card Code,id,pack_id,name,rarity,category,img_url,img_full_url,colors,cost,attributes,power,counter,types,effect,trigger
https://gumgum.gg/decklists/deck/west/op11/4b4ca118-fbd8-43c4-a733-8b0e62e01fb4,OP11  UY Nami Decklist,1,OP11-054,OP11-054,569111,Nami,SuperRare,Character,../images/cardlist/card/OP11-054.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-054.png?250530,Blue,5.0,Special,6000.0,1000.0,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On Play] If your Leader is multicolored, draw 3 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/4b4ca118-fbd8-43c4-a733-8b0e62e01fb4,OP11  UY Nami Decklist,4,OP08-047,OP08-047,569108,Jozu,Rare,Character,../images/cardlist/card/OP08-047.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-047.png?250530,Blue,6.0,Strike,7000.0,1000.0,Whitebeard Pirates,[On Play] You may return 1 of your Characters other than this Character to the owner's hand: Return up to 1 Character with a cost of 6 or less to the owner's hand.,
https://gumgum.gg/decklists/deck/west/op11/4b4ca118-fbd8-43c4-a733-8b0e62e01fb4,OP11  UY Nami Decklist,1,OP07-051,OP07-051,569107,Boa Hancock,SuperRare,Character,../images/cardlist/card/OP07-051.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-051.png?250530,Blue,6.0,Special,8000.0,,"The Seven Warlords of the Sea, Kuja Pirates","[On Play] Up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next turn. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.",
https://gumgum.gg/decklists/deck/west/op11/4b4ca118-fbd8-43c4-a733-8b0e62e01fb4,OP11  UY Nami Decklist,2,OP11-118,OP11-118,569111,Monkey.D.Luffy,SecretRare,Character,../images/cardlist/card/OP11-118.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-118.png?250530,Blue,8.0,Strike,8000.0,,Straw Hat Crew,"[Rush]<br>[When Attacking] You may trash 1 card from your hand: Return up to 1 Character with a cost of 4 or less to the owner's hand. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",
https://gumgum.gg/decklists/deck/west/op11/4b4ca118-fbd8-43c4-a733-8b0e62e01fb4,OP11  UY Nami Decklist,4,OP10-112,OP10-112,569110,"Eustass""Captain""Kid",SuperRare,Character,../images/cardlist/card/OP10-112.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-112.png?250530,Yellow,8.0,Special,9000.0,,"Supernovas, Kid Pirates","[On Play] You may rest this Character: Trash up to 1 card from the top of your opponent's Life cards.<br>[End of Your Turn] If your opponent has 2 or less Life cards, draw 1 card and trash 1 card from your hand.",
https://gumgum.gg/decklists/deck/west/op11/4b4ca118-fbd8-43c4-a733-8b0e62e01fb4,OP11  UY Nami Decklist,4,OP07-056,OP07-056,569107,Slave Arrow,Uncommon,Event,../images/cardlist/card/OP07-056.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-056.png?250530,Blue,1.0,,,,"The Seven Warlords of the Sea, Kuja Pirates",[Counter] You may return 1 of your Characters with a cost of 2 or more to the owner's hand: Up to 1 of your Leader or Character cards gains +4000 power during this battle.,[Trigger] Draw 2 cards and place 2 cards from your hand at the bottom of your deck in any order.
https://gumgum.gg/decklists/deck/west/op11/4b4ca118-fbd8-43c4-a733-8b0e62e01fb4,OP11  UY Nami Decklist,2,OP04-056,OP04-056,569104,Gum-Gum Red Roc,Rare,Event,../images/cardlist/card/OP04-056.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056.png?250530,Blue,6.0,,,,Straw Hat Crew,[Main] Place up to 1 Character at the bottom of the owner's deck.,[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,1,OP10-022,OP10-022,569110,Trafalgar Law,Leader,Leader,../images/cardlist/card/OP10-022.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-022.png?250530,"Green, Yellow",4.0,Slash,5000.0,,"Dressrosa, Supernovas, Heart Pirates","[DON!! x1] [Activate: Main] [Once Per Turn] If the total cost of your Characters is 5 or more, you may return 1 of your Characters to the owner's hand: Reveal 1 card from the top of your Life cards. If that card is a {Supernovas} type Character card with a cost of 5 or less, you may play that card.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP10-103,OP10-103,569110,"Capone""Gang""Bege",Rare,Character,../images/cardlist/card/OP10-103.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-103.png?250530,Yellow,1.0,Ranged,,2000.0,"Supernovas, Firetank Pirates",[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 {Supernovas} type Character card from your hand to the top of your Life cards face-up.,
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP10-111,OP10-111,569110,Monkey.D.Luffy,Rare,Character,../images/cardlist/card/OP10-111.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-111.png?250530,Yellow,1.0,Strike,2000.0,1000.0,"Supernovas, Straw Hat Crew","[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Supernovas} type card other than [Monkey.D.Luffy] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP11-101,OP11-101,569111,"Capone""Gang""Bege",SuperRare,Character,../images/cardlist/card/OP11-101.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-101.png?250530,Yellow,2.0,Ranged,1000.0,1000.0,"Supernovas, Firetank Pirates","[Blocker]<br>[Once Per Turn] If your {Supernovas} type Character other than [Capone""Gang""Bege] would be removed from the field by your opponent's effect, you may add it to the top of your Life cards face-down instead.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP01-039,OP01-039,569101,Killer,Uncommon,Character,../images/cardlist/card/OP01-039.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-039.png?250530,Green,2.0,Slash,2000.0,1000.0,"Supernovas, Kid Pirates","[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[DON!! x1] [On Block] If you have 3 or more Characters, draw 1 card.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP11-106,OP11-106,569111,Zeus,Rare,Character,../images/cardlist/card/OP11-106.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-106.png?250530,Yellow,2.0,Special,2000.0,2000.0,"Homies, Big Mom Pirates",[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,2,OP10-114,OP10-114,569110,X.Drake,Uncommon,Character,../images/cardlist/card/OP10-114.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-114.png?250530,Yellow,3.0,Slash,3000.0,2000.0,"Supernovas, Navy, Drake Pirates","[Activate: Main] You may rest this Character: If the number of your Life cards is equal to or less than the number of your opponent's Life cards, rest up to 1 of your opponent's Characters with a cost of 4 or less.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP10-107,OP10-107,569110,Jewelry Bonney,Uncommon,Character,../images/cardlist/card/OP10-107.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-107.png?250530,Yellow,3.0,Special,4000.0,1000.0,"Supernovas, Bonney Pirates",[Blocker]<br>[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 {Supernovas} type Character card with a cost of 5 from your hand to the top of your Life cards face-up.,
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,EB01-012,EB01-012,569201,Cavendish,SuperRare,Character,../images/cardlist/card/EB01-012.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-012.png?250530,Green,5.0,Slash,6000.0,1000.0,"Supernovas, Beautiful Pirates","[On Play]/[When Attacking] If your Leader has the {Supernovas} type and you have no other [Cavendish] Characters, set up to 2 of your DON!! cards as active.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP01-047,OP01-047,569101,Trafalgar Law,SuperRare,Character,../images/cardlist/card/OP01-047.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-047.png?250530,Green,5.0,Slash,6000.0,,"Supernovas, Heart Pirates","[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On Play] You may return 1 Character to your hand: Play up to 1 Character card with a cost of 3 or less from your hand.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP07-026,OP07-026,569107,Jewelry Bonney,SuperRare,Character,../images/cardlist/card/OP07-026.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-026.png?250530,Green,5.0,Special,6000.0,1000.0,"Supernovas, Bonney Pirates",[On Play] Up to 1 of your opponent's rested Character or DON!! cards will not become active in your opponent's next Refresh Phase.,
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,2,ST02-009,ST02-009,569002,Trafalgar Law,SuperRare,Character,../images/cardlist/card/ST02-009.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-009.png?250530,Green,5.0,Slash,6000.0,1000.0,"Supernovas, Heart Pirates",[On Play] Set up to 1 of your {Supernovas} or {Heart Pirates} type rested Characters with a cost of 5 or less as active.,
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,3,OP06-035,OP06-035,569106,Hody Jones,SuperRare,Character,../images/cardlist/card/OP06-035.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-035.png?250530,Green,7.0,Strike,8000.0,,"Fish-Man, New Fish-Man Pirates","[Rush] (This card can attack on the turn in which it is played.)<br>[On Play] Rest up to a total of 2 of your opponent's Characters or DON!! cards. Then, add 1 card from the top of your Life cards to your hand.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,4,OP10-119,OP10-119,569110,Trafalgar Law,SecretRare,Character,../images/cardlist/card/OP10-119.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-119.png?250530,Yellow,7.0,Slash,9000.0,,"Dressrosa, Supernovas, Heart Pirates","[On Play] Reveal up to 1 {Supernovas} type Character card from your hand and add it to the top of your Life cards face-down. Then, give up to 1 rested DON!! card to 1 of your {Supernovas} type Leader.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,1,OP01-051,OP01-051,569101,"Eustass""Captain""Kid",SuperRare,Character,../images/cardlist/card/OP01-051.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-051.png?250530,Green,8.0,Special,8000.0,,"Supernovas, Kid Pirates","[DON!! x1] [Opponent's Turn] If this Character is rested, your opponent cannot attack any card other than the Character [Eustass""Captain""Kid].<br>[Activate: Main] [Once Per Turn] You may rest this Character: Play up to 1 Character card with a cost of 3 or less from your hand.",
https://gumgum.gg/decklists/deck/west/op11/c1ba63a8-fd57-41ab-92df-8eeac81afc35,OP11  GY Trafalgar Law Decklist,2,OP10-117,OP10-117,569110,ROOM,Uncommon,Event,../images/cardlist/card/OP10-117.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-117.png?250530,Yellow,1.0,,,,"Supernovas, Heart Pirates","[Counter] If you have 1 or less Life cards, up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, set up to 1 of your Characters with a cost of 5 or less as active.",[Trigger] Draw 1 card.
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,1,OP09-001,OP09-001,569109,Shanks,Leader,Leader,../images/cardlist/card/OP09-001.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-001.png?250530,Red,5.0,Slash,5000.0,,"The Four Emperors, Red-Haired Pirates",[Once Per Turn] This effect can be activated when your opponent attacks. Give up to 1 of your opponent's Leader or Character cards −1000 power during this turn.,
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,OP01-006,OP01-006,569101,Otama,Uncommon,Character,../images/cardlist/card/OP01-006.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006.png?250530,Red,1.0,Special,,2000.0,Land of Wano,[On Play] Give up to 1 of your opponent's Characters −2000 power during this turn.,
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,OP01-016,OP01-016,569101,Nami,Rare,Character,../images/cardlist/card/OP01-016.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016.png?250530,Red,1.0,Special,2000.0,1000.0,Straw Hat Crew,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,3,OP01-013,OP01-013,569101,Sanji,Rare,Character,../images/cardlist/card/OP01-013.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013.png?250530,Red,2.0,Strike,3000.0,2000.0,Straw Hat Crew,"[Activate: Main] [Once Per Turn] You may add 1 card from your Life area to your hand: This Character gains +2000 power during this turn. Then, give this Character up to 2 rested DON!! cards.",
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,OP09-011,OP09-011,569109,Hongo,Uncommon,Character,../images/cardlist/card/OP09-011.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-011.png?250530,Red,3.0,Strike,3000.0,2000.0,Red-Haired Pirates,"[Activate: Main] You may rest this Character: If your Leader has the {Red-Haired Pirates} type, give up to 1 of your opponent's Characters −2000 power during this turn.",
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,OP10-005,OP10-005,569110,Sanji,SuperRare,Character,../images/cardlist/card/OP10-005.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-005.png?250530,Red,3.0,Special,3000.0,1000.0,"Punk Hazard, Straw Hat Crew",[Your Turn] This Character gains +3000 power.<br>[On K.O.] Draw 1 card.,
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,OP01-025,OP01-025,569101,Roronoa Zoro,SuperRare,Character,../images/cardlist/card/OP01-025.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-025.png?250530,Red,3.0,Slash,5000.0,,"Supernovas, Straw Hat Crew",[Rush] (This card can attack on the turn in which it is played.),
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,OP10-011,OP10-011,569110,Tony Tony.Chopper,Rare,Character,../images/cardlist/card/OP10-011.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-011.png?250530,Red,4.0,Strike,4000.0,2000.0,"Punk Hazard, Straw Hat Crew","[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[Opponent's Turn] This Character gains +2000 power.",
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,ST21-015,ST21-015,569021,Roronoa Zoro,SuperRare,Character,../images/cardlist/card/ST21-015.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-015.png?250530,Red,4.0,Slash,5000.0,1000.0,Straw Hat Crew,[DON!! x2] This Character gains [Rush].<br>[On K.O.] Play up to 1 red Character card with 6000 power or less other than [Roronoa Zoro] from your hand.,
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,3,ST01-012,ST01-012,569001,Monkey.D.Luffy,SuperRare,Character,../images/cardlist/card/ST01-012.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-012.png?250530,Red,5.0,Strike,6000.0,,"Supernovas, Straw Hat Crew",[Rush] (This card can attack on the turn in which it is played.)<br>[DON!! x2] [When Attacking] Your opponent cannot activate [Blocker] during this battle.,
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,ST21-014,ST21-014,569021,Monkey.D.Luffy,SuperRare,Character,../images/cardlist/card/ST21-014.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-014.png?250530,Red,5.0,Strike,6000.0,,"The Four Emperors, Straw Hat Crew",[Rush] (This card can attack on the turn in which it is played.)<br>[When Attacking] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,4,OP09-009,OP09-009,569109,Benn.Beckman,SuperRare,Character,../images/cardlist/card/OP09-009.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-009.png?250530,Red,7.0,Ranged,7000.0,1000.0,Red-Haired Pirates,[On Play] Trash up to 1 of your opponent's Characters with 6000 power or less.,
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,3,OP08-118,OP08-118,569108,Silvers Rayleigh,SecretRare,Character,../images/cardlist/card/OP08-118.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-118.png?250530,Red,8.0,Slash,8000.0,,Former Roger Pirates,"[On Play] Select up to 2 of your opponent's Characters, and give 1 Character −3000 power and the other −2000 power until the end of your opponent's next turn. Then, K.O. up to 1 of your opponent's Characters with 3000 power or less.",
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,3,OP07-015,OP07-015,569107,Monkey.D.Dragon,SuperRare,Character,../images/cardlist/card/OP07-015.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-015.png?250530,Red,8.0,Special,9000.0,,Revolutionary Army,[Rush] (This card can attack on the turn in which it is played.)<br>[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,1,OP04-016,OP04-016,569104,Bad Manners Kick Course,Rare,Event,../images/cardlist/card/OP04-016.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-016.png?250530,Red,,,,,"Alabasta, Straw Hat Crew",[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,[Trigger] Give up to 1 of your opponent's Leader or Character cards −3000 power during this turn.
https://gumgum.gg/decklists/deck/west/op11/07ec04b0-8485-473b-b79c-f20e66ad976f,OP11  Shanks Decklist,1,ST21-017,ST21-017,569021,Gum-Gum Mole Pistol,Common,Event,../images/cardlist/card/ST21-017.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-017.png?250530,Red,4.0,,,,"The Four Emperors, Straw Hat Crew","[Main] Give up to 1 of your opponent's Characters −5000 power during this turn. Then, if you have a Character with 6000 power or more, K.O. up to 1 of your opponent's Characters with 2000 power or less.",[Trigger] Activate this card's [Main] effect.
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,1,OP09-042,OP09-042,569109,Buggy,Leader,Leader,../images/cardlist/card/OP09-042.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-042.png?250530,Blue,5.0,Slash,5000.0,,"The Four Emperors, Cross Guild",[Activate: Main] You may rest 5 of your DON!! cards and trash 1 card from your hand: Play up to 1 {Cross Guild} type Character card from your hand.,
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,OP09-056,OP09-056,569109,Mr.3(Galdino),Rare,Character,../images/cardlist/card/OP09-056.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-056.png?250530,Blue,1.0,Special,2000.0,1000.0,"Cross Guild, Former Baroque Works","[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Cross Guild} type card or card with a type including ""Baroque Works"" other than [Mr.3(Galdino)] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,ST25-002,ST25-002,569025,Cabaji,Common,Character,../images/cardlist/card/ST25-002.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST25-002.png?250530,Blue,4.0,Slash,1000.0,2000.0,Cross Guild,"If you have 2 or more Characters with a base cost of 5 or more, this Character gains [Blocker] and +1 cost.<br>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[Opponent's Turn] This Character gains +5000 power.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,2,ST25-004,ST25-004,569025,Buggy,SuperRare,Character,../images/cardlist/card/ST25-004.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST25-004.png?250530,Blue,4.0,Slash,1000.0,1000.0,"The Four Emperors, Cross Guild","[Activate: Main] You may trash 1 card from your hand and trash this Character: If your Leader is [Buggy], play up to 1 {Cross Guild} type Character card with a cost of 6 or less from your hand.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,ST25-005,ST25-005,569025,Mohji,Common,Character,../images/cardlist/card/ST25-005.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST25-005.png?250530,Blue,4.0,Wisdom,1000.0,2000.0,Cross Guild,"If you have 2 or more Characters with a base cost of 5 or more, this Character gains [Blocker] and +1 cost.<br>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On K.O.] If your Leader is [Buggy] and you have 3 or less cards in your hand, draw 1 card.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,ST25-001,ST25-001,569025,Alvida,Common,Character,../images/cardlist/card/ST25-001.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST25-001.png?250530,Blue,4.0,Strike,5000.0,1000.0,Cross Guild,"If you have 2 or more Characters with a base cost of 5 or more, this Character gains +1 cost.<br>[On Play] If your Leader is [Buggy], draw 3 cards and trash 2 cards from your hand.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,OP09-045,OP09-045,569109,Cabaji,Uncommon,Character,../images/cardlist/card/OP09-045.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-045.png?250530,Blue,5.0,Slash,5000.0,2000.0,Cross Guild,"If you have a [Buggy] or [Mohji] Character, this Character cannot be K.O.'d in battle.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,EB01-027,EB01-027,569201,Mr.1(Daz.Bonez),Rare,Character,../images/cardlist/card/EB01-027.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-027.png?250530,Blue,5.0,Slash,6000.0,1000.0,Baroque Works,"If your Leader's type includes ""Baroque Works"", this Character gains +1000 power for every 2 Events in your trash.<br>[On Play] Draw 2 cards and trash 1 card from your hand.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,OP09-048,OP09-048,569109,Dracule Mihawk,SuperRare,Character,../images/cardlist/card/OP09-048.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-048.png?250530,Blue,6.0,Slash,7000.0,,Cross Guild,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On Play] Draw 2 cards and trash 1 card from your hand.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,OP09-046,OP09-046,569109,Crocodile,SuperRare,Character,../images/cardlist/card/OP09-046.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-046.png?250530,Blue,7.0,Special,7000.0,1000.0,"Cross Guild, Former Baroque Works","[On Play] Play up to 1 {Cross Guild} type Character card or Character card with a type including ""Baroque Works"" with a cost of 5 or less from your hand.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,3,P-084,P-084,569025,Buggy,Promo,Character,../images/cardlist/card/P-084.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/P-084.png?250530,Blue,7.0,Slash,8000.0,,"The Four Emperors, Cross Guild","This Character cannot attack.<br>If your Leader is [Buggy], all Characters with a cost of 3 or 4 cannot attack.<br>[On Play] Play up to 1 {Cross Guild} type Character card with a cost of 6 or less from your hand.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,ST25-003,ST25-003,569025,Crocodile &amp; Mihawk,SuperRare,Character,../images/cardlist/card/ST25-003.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST25-003.png?250530,Blue,8.0,"Slash, Special",7000.0,,"Cross Guild, Former Baroque Works","[On Play] Draw 2 cards and trash 1 card from your hand. Then, play up to 1 {Cross Guild} type Character card with a cost of 4 or less from your hand.<br>[Once Per Turn] If your {Cross Guild} type Character would be removed from the field by your opponent's effect, you may trash 1 card from your hand instead.",
https://gumgum.gg/decklists/deck/west/op11/e5ce18c8-d725-4143-91a2-8e7d8647e0b3,OP11  Buggy Decklist,4,OP09-051,OP09-051,569109,Buggy,Rare,Character,../images/cardlist/card/OP09-051.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-051.png?250530,Blue,10.0,Slash,12000.0,,"The Four Emperors, Cross Guild","[On Play] Place up to 1 of your opponent's Characters at the bottom of the owner's deck. Then, if you do not have 5 Characters with a cost of 5 or more, place this Character at the bottom of the owner's deck.",
